DATAFLOW,LAST UPDATE,freq,unit,nace_r2,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Ireland,2022,5915.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Ireland,2023,6160.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Ireland,2024,6244.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,1995,30302.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,1996,35450.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,1997,37021.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,1998,37424.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,1999,38682.8,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2000,40047.4,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2001,42082.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2002,43058.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2003,44113.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2004,46182.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2005,47621.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2006,49398.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2007,51491.7,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2008,53950.6,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2009,55795.0,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2010,57619.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2011,60131.2,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2012,58812.1,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2013,58669.5,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2014,59420.3,,
ESTAT:NAMA_10_A10(1.0),06/03/25 23:00:00,Annual,"Current prices, million euro","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies","Value added, gross",Italy,2015,59770.5,,
